Comuna,"ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREATIVAS",ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES,ACTIVIDADES DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,ACTIVIDADES FINANCIERAS Y DE SEGUROS,ACTIVIDADES INMOBILIARIAS,"ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS",ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,"AGRICULTURA, GANADERIA, SILVICULTURA Y PESCA",COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS,CONSTRUCCION,ENSEÑANZA,EXPLOTACION DE MINAS Y CANTERAS,INDUSTRIA MANUFACTURERA,INFORMACION Y COMUNICACIONES,OTRAS ACTIVIDADES DE SERVICIOS,"SUMINISTRO DE AGUA; EVACUACION DE AGUAS RESIDUALES, GESTION DE DESECHOS Y DESCONTAMINACION","SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",TRANSPORTE Y ALMACENAMIENTO,Valor por Defecto,aporte,region_id,HHI_2021
MELIPEUCO,8.877616726850331e-07,0.004993659408853311,2.52518875785965e-05,0.0,0.0,1.9333476427362947e-05,0.0030208556917754605,8.877616726850331e-05,0.0,0.0,1.667019140930785e-05,0.2385144353993586,0.00713770248857352,0.00016581415242039344,0.0,0.0001500317226837706,6.165011615868285e-05,0.0,0.0,0.055633163461781265,7.733390570945179e-05,0.0,318400,9.0,0.30990556583167095
MELIPILLA,1.0159786832741595e-06,0.00016852409692611918,0.0008057179111236923,0.0,0.0,0.0013397186948508864,0.001017361862216638,0.000376068062074065,0.00022283608950187465,0.0,0.061452776726556094,0.08000951546122537,0.0011968328651751885,1.048524129976583e-05,2.3526123386592015e-05,0.028114905681714528,6.045107996014311e-05,3.2950446988310697e-06,0.0006197373866209619,1.9136962661194575e-07,0.0062042828253238945,5.084749352001959e-12,44347100,13.0,0.1816272425060493
MOLINA,2.5698293581434314e-06,4.347522292218268e-05,7.57312978195738e-05,0.0,0.0,0.0013629602255022567,1.162632903703709e-06,5.370418903548723e-05,2.089088073135584e-05,0.0,0.0670961208626971,0.15675249467962715,0.0004837573563474351,1.4455290139556805e-06,0.0,0.03151362657557622,8.69366060604071e-06,2.95005921215445e-06,1.9943857093528105e-06,0.0,0.005106618144161944,0.0,10479900,7.0,0.2625281955312241
MONTE PATRIA,1.3606956290642724e-07,0.00016549673197186257,0.0,0.0,0.0,1.9134782283716334e-06,3.23377820594806e-06,5.315217301032314e-10,3.4017390726606817e-06,0.0,0.35199428933053184,0.046745679940868215,8.589603767160262e-05,0.0,4.597131443662849e-06,0.006275196571684841,2.5725651736996407e-07,1.3288043252580788e-08,0.0,0.0,0.006555865558222391,0.0,4337500,4.0,0.4118359774435467
MULCHEN,8.192888934712424e-08,0.00012675309502992868,3.763671571119128e-06,0.0,0.0,0.0038106856045233705,0.00021870461850718445,0.0007761760912548002,4.588928124431704e-05,0.0,0.09544391534666558,0.1966084617842023,0.0008673093373063545,1.337666125451504e-05,0.0005981425917679598,0.0008211105469245038,3.1719629258343414e-06,6.312570350807437e-06,2.2758024818645623e-07,0.0,0.0010256778804143454,0.0,3144300,8.0,0.30036976055308046
NACIMIENTO,4.933820743657258e-09,0.0002557303449875479,2.7999980922559794e-05,0.0,0.0,0.006646582361557949,5.482023048508065e-10,1.3001165861841725e-05,6.0061592721759206e-05,0.0,0.05508368335593663,0.05456834742386854,0.0076803411528727356,3.166416512818258e-06,1.4823390323165808e-06,0.023663097668654574,6.337218644075322e-05,1.013626061669141e-06,1.2334551859143143e-07,0.0,0.026785219435240894,0.0,4271000,8.0,0.17485322787821425
NANCAGUA,1.0825832760119069e-06,2.8661555506250308e-06,7.961543196180643e-08,0.0,0.0,5.2534056181329305e-05,0.037323473480414496,0.007899841236410242,5.512155772008801e-05,0.0,0.2874306183582099,0.0073456431904886064,0.0007783416107077344,1.2439911244032254e-07,6.997450074768142e-08,0.00040204829047590837,3.763073151319757e-08,3.1099778110080636e-08,1.7493625186920358e-06,1.2439911244032255e-09,0.0007901943581410483,0.0,5670500,6.0,0.3420838582036405
NAVIDAD,0.0,0.01973675442719161,3.5528318090684815e-06,0.0,0.0,0.0001579036359585992,0.00014250803145263576,0.01538248271381526,6.963550345774225e-06,0.0,1.4211327236273926e-05,0.20181071573233716,0.030684402992564447,3.5528318090684815e-06,3.5528318090684815e-06,0.0013555869243409779,6.963550345774225e-06,3.94759089896498e-07,4.0423330805401385e-06,0.0,0.0015076797064963007,0.0,795800,6.0,0.27082126817968255
NEGRETE,2.6137394875397813e-09,0.0002352365538785803,5.880913846964508e-07,0.0,0.0,0.0003520419578372456,2.164437669631693e-05,0.007429805412322632,0.00011091664889323817,0.0,0.12393567482571584,0.07347536393708624,5.4953872725523895e-05,2.6137394875397813e-09,8.004577180590579e-05,0.0024948901393018596,7.6216643456660025e-06,0.0,0.0,2.6137394875397813e-09,0.029420317015234964,0.0,1956000,8.0,0.23761910810844714
NINHUE,0.0,1.002003004005006e-06,0.008480953425898372,0.0,0.0,0.0015240465690916141,0.00022545067590112636,0.0,0.0,0.0,0.02165228291354417,0.3131069006944883,0.005051097143189235,0.0,0.0013717421124828531,0.0014468923377832289,0.0,0.0,0.0,0.0,0.0013717421124828531,0.0,99900,16.0,0.3542321099878658
NIQUEN,6.925207756232686e-08,2.493074792243767e-06,1.7313019390581717e-06,0.0,0.0,0.0007781163434903047,0.0,0.0,4.432132963988919e-06,0.0,0.2636011772853186,0.05836038781163435,0.018367382271468145,0.0,0.0,0.0014761772853185595,0.00010533240997229917,0.0,0.0,0.0,0.0007635041551246537,0.0,380000,16.0,0.3434608033240998
NOGALES,1.4447927305947261e-08,1.5893121367856044e-05,3.546163490981944e-06,0.0,0.0,0.0016294954346052696,0.06635136930827018,0.00012362007801151124,0.00011273396611779402,0.0,0.13643653091814364,0.011599027208051357,0.0013899391679211273,1.0274081639784721e-07,0.00035764078188090605,0.001995780491659587,1.448806043735267e-07,2.3180896699764274e-06,0.00017218116701205624,0.0,0.006566592993835882,0.0,4991700,5.0,0.22675693095938623
NUEVA IMPERIAL,2.8902064396306284e-06,5.714148260954675e-05,4.583133802180852e-05,0.0,0.0,0.0006333763915109033,5.184123476697158e-06,1.9915328748079803e-05,3.5405028885475206e-05,0.0,0.005255589729297514,0.3802777777777778,0.018013323151254014,2.3593521956168399e-07,2.3593521956168399e-07,0.0019110752784496402,0.00023503663815905646,8.317638111500773e-06,0.0008143451562683747,0.0,0.001010290277736305,0.0,3294000,9.0,0.4083259714171855
NUNOA,9.625836238729803e-06,0.001467913893516623,0.001781402532866365,8.482724906915793e-12,0.0,0.01949719824906778,0.0021166893603011337,0.0011479390753507473,0.007537802710745717,0.0,0.0002254638743120793,0.09687516589874684,0.008945548112159155,9.307802446690022e-05,3.151249596351374e-06,0.005754188790875195,0.0023991547178076828,0.0001015517894956331,9.405721721312392e-06,1.318495910626949e-06,0.0014927347087005786,8.482724906915793e-12,137338500,13.0,0.14945933305884485
OHIGGINS,0.0,0.011717504516951855,0.0,0.0,0.0,0.00010628122010840684,0.0,0.0,0.00042512488043362735,0.0,2.657030502710171e-05,0.6383515782761187,0.003215006908279307,0.0,0.0,2.657030502710171e-05,0.0,0.0,0.0,0.0,0.00042512488043362735,0.0,19400,11.0,0.6542937612923797
OLIVAR,2.166218859605928e-09,5.9812251178278585e-05,7.3711613972701725e-06,0.0,0.0,0.004925031498910213,0.00019043717394039126,0.002083268081506023,7.602080327704164e-05,0.0,0.010014899195550533,0.13764045895766588,0.005208818625277031,3.384716968134262e-07,0.0039245733674498125,0.029548765667325023,2.6536181030172622e-08,1.7389923622947593e-08,3.821210068344857e-06,8.68894453686378e-08,0.004933745475309454,6.017274610016466e-11,12891400,6.0,0.19861749498249373
OLLAGUE,0.8394780844823333,0.0,0.0,0.0,0.0,0.006167594090074285,0.0,0.0,0.0,0.0,0.0,2.741152928921905e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19100,2.0,0.8456730901016968
OLMUE,4.566741410652206e-05,0.033062793841535876,8.240091009587815e-06,0.0,0.0,0.00023347013937875214,0.01194439906677071,0.008454341422800975,0.0005301160980452057,0.0,0.004912524813070169,0.11093841333179703,0.006293091441265404,1.430571355831218e-08,2.01174096913765e-07,0.0004647935276166601,0.00012707854764558446,1.095281194308276e-06,7.009799643572968e-07,0.0,0.0026236401492744344,0.0,3344300,5.0,0.17964058162528607
OSORNO,3.2731792136655324e-05,0.00016651248606424274,0.00018436740726681584,0.0,0.0,0.0009658173915042146,0.0009603033021085817,0.00208159863356503,0.00016507082630187476,3.70279177891013e-11,0.021527964339099908,0.10107460038631792,0.006878528033822987,1.9473538865171917e-05,7.699451924561684e-07,0.012834432826420179,2.385215383175174e-05,6.401743376507319e-06,5.1435405063888327e-05,0.01628051583505923,0.0015137264004390057,1.4811167115640518e-12,82168500,10.0,0.1647681024849455
OVALLE,6.528541105748388e-05,0.00024442084377177594,0.0004581597387372985,0.0,0.0,0.003997315382339126,0.00014412395093035035,0.0022657527175426657,8.682932240760801e-05,0.0,0.03744139888607604,0.12137475127495018,0.0025911779648715347,5.737440377031443e-06,0.001236203545250404,0.0027865032469120074,0.000162344343176968,6.062575941921207e-06,0.0016394833082020732,0.0004128769081004875,0.004042177598554569,9.143294850668233e-11,20916000,4.0,0.17896060455063248
P AGUIRRE CERDA,3.7362820986082456e-08,1.8420664375405744e-05,0.00018446821462367638,0.0,0.0,0.00043103669005008097,8.17943889246547e-06,0.0011103310565181784,4.513119104091012e-05,0.0,4.3036009775784694e-05,0.521253935494385,0.0024310731969652446,1.9062663768409412e-08,5.361961626136378e-06,0.006685292196218748,1.3985054840264992e-05,2.8772951271664494e-06,3.8357191773675403e-07,8.776621573915656e-06,0.0022270383951112716,0.0,25349900,13.0,0.5344693834785269
PADRE HURTADO,1.7617677208889327e-07,6.650133829706468e-05,9.881097757200559e-05,0.0,0.0,0.0008253251016020135,0.0003247895806988497,0.001801701166950617,0.00011807976271523367,0.0,0.0004021615451757575,0.16277282850501465,0.0015979752570421159,7.982245953358204e-05,4.438820158450322e-11,0.10630653991981166,8.515610144777435e-06,3.132031503802547e-07,9.038898214436984e-05,6.07674479691849e-08,0.00485937035950829,1.7755280633801288e-10,15009500,13.0,0.2793533609355224
PADRE LAS CASAS,5.283078084418151e-07,4.449820063480171e-05,6.209197196604999e-07,0.0,0.0,0.0008378042182998005,4.559237783401321e-05,0.0004558355962961166,0.00012746223024033128,0.0,0.001646283038725002,0.08843645147346195,0.012555213841172717,0.004796163001268284,1.370605527141498e-05,0.08460826710692901,2.861002046571838e-06,2.526870083874032e-07,8.65157679246637e-06,0.004648655068199685,0.0013183019466389576,1.8457780013689055e-10,14721100,9.0,0.19954714883292543
PAIHUANO,1.9921419958971836e-06,0.013030133886883191,0.0,0.0,0.0,0.0001942649718186613,0.02663322648811762,0.0007672548133885888,6.586519473935064e-05,0.0,0.11558560383567018,0.05514376666240016,1.0085218854229492e-05,0.0,0.0,0.007626946758511054,4.980354989742959e-07,3.1127218685893493e-08,0.0,0.0,2.8014496817304147e-05,0.0,566800,4.0,0.21908768363191392
PAILLACO,1.3960280338872386e-07,1.3633735373160353e-05,1.6815133515437638e-06,0.0,0.0,0.0014557799659563446,0.00012367938881811523,0.00010044445856552833,8.973272096987106e-05,0.0,0.1306363544391342,0.08844149696306347,0.002780076794690612,2.3669679467292284e-08,7.806356899249596e-05,0.014448146729575773,5.8164131326065224e-05,1.5650971729393263e-07,0.0011234040471657474,4.830546830059649e-10,0.001897595304564724,0.0,4549900,14.0,0.24124857402680253
PAINE,8.800778865948598e-07,2.04071835436241e-05,8.180043326198365e-06,0.0,0.0,0.0004996935791885024,0.001027831356678262,0.004043129632039483,0.00017790780263694485,0.0,0.03551158988583273,0.058710825327207915,0.0022391795862272894,9.821692359116228e-07,2.7246540172166566e-07,0.07806569583615945,3.6939027145302102e-06,6.111651990242081e-07,9.027886407361143e-07,3.616362124403598e-07,0.009429950076644697,0.0,41572300,13.0,0.18974209451477608
PALENA,0.0,0.006566587395957193,0.0,0.0,0.0,2.67538644470868e-05,0.0,0.00039313317479191444,0.00026828180737217605,0.0,0.0015725326991676578,0.2297384066587396,0.00021477407847800238,0.0,0.0,0.00026828180737217605,1.1890606420927467e-05,0.0,0.0,0.10450728299643282,0.00029726516052318666,0.0,116000,10.0,0.34386519024970275
PALMILLA,1.5916276680764748e-09,1.3180268719341286e-05,0.0,0.0,0.0,0.0013306093960403476,0.27402956224398384,0.0004177790958451282,1.6639583032146169e-06,0.0,0.029896427434463874,0.014156433244552125,0.00014773770971115716,0.0,6.114396849682586e-05,0.005020273791582782,0.0,7.073900747006554e-10,5.110893289712235e-08,0.0,0.0010034193805514603,0.0,7519700,6.0,0.3260782839002007
PANGUIPULLI,9.125445872849055e-06,0.0001955607289781911,1.2752828540971688e-06,0.0,0.0,0.0002812285631926429,0.131775108030353,0.008392975209821588,0.00017958249755206532,0.0,0.0014254955875193766,0.0396791763165977,0.007398376355426101,3.542452372492136e-08,1.2123157631761212e-06,0.0005024901383785018,2.469886355410829e-06,5.278112336918383e-05,0.0018439322757908805,3.1564047690688744e-05,0.008650109783202726,0.0,10626200,14.0,0.20042249901324186
PANQUEHUE,3.8651103915628355e-10,7.482853718065648e-07,0.0,0.0,0.0,0.0004926628174612045,0.013711067866323494,9.166843664565661e-05,1.4397149697532403e-05,0.0,0.21012125962517572,0.049668560889630134,0.0013142674008405205,0.0,2.1741245952540947e-06,0.01239962045002466,5.5657589638504825e-06,3.8651103915628355e-10,1.3953048513541835e-07,0.0,0.00017924874603015718,0.0,5086500,5.0,0.2880013818542672
PAPUDO,8.902483792755616e-09,0.005067919174322938,0.0,0.0,0.0,0.00038515705880977894,0.18772190400652478,0.018640100687625845,0.0037844814702355837,0.0,0.0031200000799443046,0.03677666131258679,0.00016953890134923798,3.5609935171022465e-08,3.5609935171022465e-08,2.0940867501509395e-05,6.251769243462633e-06,5.007647133425034e-07,0.0,0.0,8.376347000603758e-05,0.0,2119700,5.0,0.25577729968521773
PAREDONES,3.6281179138321994e-06,0.0005444444444444445,5.10204081632653e-05,0.0,0.0,0.0006131519274376418,0.0,5.10204081632653e-05,5.668934240362813e-06,0.0,0.19866122448979592,0.1386675736961451,0.0013444444444444445,0.0,3.6281179138321994e-06,0.001961224489795918,0.00016530612244897958,9.070294784580499e-07,2.2675736961451246e-07,0.0,0.000736734693877551,0.0,210000,6.0,0.3428102040816326
PARRAL,4.42412917048252e-07,0.00040617487501282964,0.00021764609633288847,0.0,0.0,0.00016719385816820628,7.292557559456566e-06,0.003736446956351887,0.00040349827686468766,2.422653133756228e-07,0.01811303764845583,0.2044995374257954,0.0056952573992187115,6.370746005494828e-09,2.5018627424245463e-05,0.004980335113924752,1.1417084702514008e-05,2.5482984021979313e-08,1.3973346537218807e-05,0.011433621035562272,0.00022397153925567755,0.0,7517200,7.0,0.24993513837312706
PELARCO,7.943881876383028e-06,9.592733858349782e-05,7.943881876383029e-08,0.0,0.0,0.02007876219862501,0.0,1.3946477619224957e-05,1.5018901672536666e-05,0.0,0.29475289622017387,0.021728820657651738,0.0026967939843206834,0.0,6.796983930480231e-06,0.004165851094794025,1.5570008477710736e-05,0.0,0.0,0.0,0.0005978217955333777,0.0,1419200,7.0,0.3441762289820772
PELLUHUE,3.3754938820118528e-09,0.003362005408459333,5.4007902112189644e-08,0.0,0.0,5.4007902112189644e-08,0.2399360493781287,1.9496852662500462e-05,5.954371207868908e-06,0.0,0.003915333243068126,0.11889915598610894,2.9194646585520513e-05,5.4007902112189644e-08,1.2185532914062789e-06,1.9496852662500462e-05,4.860711190097068e-07,3.3754938820118526e-07,0.0,3.0379444938106674e-06,0.0007907296948245685,0.0,1721200,7.0,0.3669826619512007
PEMUCO,0.0,6.211745585983281e-07,2.7884525935478944e-05,0.0,0.0,6.21174558598328e-09,0.0,0.0,0.0,0.0,0.010449454330451347,0.005905040647675356,0.0001570391401592433,0.0,0.0,0.6219201916914872,0.0,0.0,7.180777897396673e-06,0.0,0.00012001713646678297,0.0,1268800,16.0,0.638587435636377
PENAFLOR,2.9867522918254325e-05,0.0004164312533040901,0.00010727150725376202,0.0,0.0,0.001690503514506495,0.00021352691625399814,0.00067264690875238,0.0002929904618173387,0.0,0.0044263990190639025,0.053152574892816246,0.010687619852437633,2.000690479247292e-05,0.0,0.1284850536658593,1.5416585493482957e-05,4.68646181078734e-06,2.5194574549827965e-05,1.3794972410165543e-09,0.00818318892306517,0.0,18846800,13.0,0.20842338034419236
PENALOLEN,5.523203354226282e-06,0.0005335833270409363,0.000923241331004477,0.0,0.0,0.002235711589477922,0.0007785024157802093,0.015548554596173986,0.0024410458340781383,0.0,4.5873005946517305e-05,0.09873640924858021,0.011817247257006948,0.0044793970442344065,2.355230527146073e-06,0.015905772820076942,0.00019297006202282233,1.2627643145580273e-05,6.019161199330708e-07,2.10409273956038e-07,0.002694941254716093,8.017423942845525e-12,35316900,13.0,0.15635456819657786
PENCAHUE,2.5473494793641156e-08,1.7220082480501427e-05,4.075759166982585e-07,0.0,0.0,0.0009171747721384746,0.011839648922766344,2.2926145314277043e-07,1.5300017810430722e-06,0.0,0.15857314192778607,0.06743162679959654,0.00029164604189239765,1.5920934246025723e-09,0.003582210205355788,0.00564506814258567,3.5822102053557886e-07,4.472190429708626e-06,4.875786112845378e-05,1.5920934246025723e-09,0.0011940000163412467,0.0,2506200,7.0,0.24954752068035424
PENCO,6.219009200408667e-07,7.396781947651184e-05,6.044704790293406e-06,0.0,0.0,0.005270502702031458,0.00321340724388341,0.0007050543667398229,2.0247286355240536e-05,0.0,0.004828886339707216,0.07458825443190643,0.003862809612485381,6.665744947815186e-07,2.6360852147060956e-06,0.057847870119216396,2.126160890773349e-05,1.0544340858824384e-07,0.00019782526240684321,8.607625190877048e-11,0.025952721254330513,8.607625190877048e-11,10778500,8.0,0.17659288292842787
PERALILLO,3.719414322299759e-08,7.290052071707527e-06,1.3902344200240431e-05,0.0,0.0,0.00032054015946643834,3.164085100567503e-05,0.0003309824151762949,2.579207198385866e-05,0.0,0.04500491329982708,0.09699067239387182,0.0016246773701237573,1.0331706450832664e-09,2.324633951437349e-07,0.1122640908645232,9.521700665087382e-06,2.5829266127081658e-08,0.0006109768258470854,0.0,0.00036699874386389745,0.0,3111100,6.0,0.2576022956126013
PERQUENCO,5.8112991925471225e-06,6.999699823272159e-05,0.0,0.0,0.0,0.00016287724380495395,0.0,0.0007259096915257824,0.0,0.0,0.043570346400083136,0.15911636802889417,0.00043452029152854944,0.0,4.524367883470944e-06,0.0744364286497935,5.4372847808468585e-05,0.0,0.0,0.0,0.0014876925932920634,2.0108301704315308e-08,705200,9.0,0.280068868520341
PETORCA,9.393100151751168e-07,0.0002976109852080841,0.00010159577124134064,0.0,0.0,0.0073402944721868615,3.757240060700467e-08,3.381516054630421e-05,0.0,3.757240060700467e-08,0.07834356511208729,0.06127040326946013,0.021473979553325025,0.0,0.004815429151396148,0.0003390909154782172,1.3563636619128689e-05,0.0,6.315920542037485e-05,0.0,0.011365651183618913,0.0,515900,5.0,0.1854591728714042
PEUMO,6.733617003248697e-07,1.7708394485861133e-09,6.060255302923827e-06,0.0,0.0,0.0004080014089542406,0.04515189074106186,0.05396796181066437,3.275344644104876e-05,0.0,0.0474425171669238,0.02219145163390174,0.0009065639900190371,1.9153399475907405e-05,9.96097189829689e-08,0.008937005679935212,9.052973971034358e-06,1.434379953354752e-07,1.7708394485861137e-07,7.083357794344453e-09,0.0006730469336128835,0.0,4752700,6.0,0.1797465617878208
PICA,5.223204655430703e-07,0.008736912462746218,0.0,0.0,0.0,0.007521414703820212,0.0,1.3058011638576756e-05,0.0,0.0,3.62722545516021e-05,0.07876737709407707,0.002275227947905614,5.803560728256336e-08,0.0,0.0046480137516532165,0.0,0.0,5.2232046554307024e-05,0.0,0.1643852192361806,5.803560728256336e-08,415100,1.0,0.2664363659008075
PICHIDEGUA,4.027661187614947e-09,2.8250267298755465e-05,2.417603627865872e-06,0.0,0.0,0.004882334919288025,0.07119180360355572,0.0036006092788074305,0.00022718526386390558,0.0,0.0991768272609702,0.028071187413201127,0.000163126571319011,0.0,4.027661187614947e-09,0.0005075860011691737,1.331645480155192e-07,1.4539856887289955e-06,1.0069152969037368e-09,0.0,0.0038346881365227633,0.0,6302800,6.0,0.21168761253209842
PICHILEMU,4.330430298753882e-06,0.026113483900605382,0.0007988162249842495,0.0,0.0,0.0004021216102214761,0.0008620433704404684,0.0009696284376279892,0.00020023909701437945,0.0,0.028119343509629805,0.11946007336106813,0.007579471269491768,2.406430853621578e-06,1.43154720619963e-09,0.0018376614015791967,0.00010591158850347342,2.6089947832988258e-05,0.00013056283139423105,0.0,0.0017384766533976555,0.0,2643000,6.0,0.1883506614964908
PINTO,2.552501913572369e-05,0.05184349999211549,1.3093458501140952e-05,0.0,0.0,0.0013441607456445405,6.712203717210029e-05,0.006745806687069311,1.1653131453489632e-05,0.0,0.06884040327497927,0.04687001806780742,0.00523738340045638,1.1932806608373385e-06,2.6923394910142446e-05,0.0006766320859680035,3.7756145909306404e-07,4.661252581395853e-09,1.1653131453489633e-07,0.0,0.0023696363135516283,0.0,1464700,16.0,0.18407354964345168
PIRQUE,1.958867622205316e-07,0.00021789726874780842,2.168351047409574e-05,0.0,0.0,0.00014730595143948647,0.15511770882735737,0.006507648165808935,0.0005137314335230092,0.0,0.01248412938305008,0.03866044469954504,0.0005253825574224078,5.512034325755642e-05,4.079232047383957e-06,0.009489418818475065,3.954301291474611e-06,3.00238333364082e-05,9.949228933127559e-06,1.2036874323632585e-06,0.0004394830452037571,0.0,16041900,13.0,0.22422936017410758
PITRUFQUEN,5.362286710775559e-06,0.0002021791696121902,0.00018743907031581086,0.0,0.0,0.0005921803121308038,4.2251320343445465e-07,0.0015915610249559653,2.919467209200027e-05,0.0,0.013509399206442634,0.13929892103578947,0.012581520601087748,0.0,0.00023209343450378983,0.00500837248697997,7.771767279892592e-05,5.347432730967318e-07,9.283737380151592e-06,2.383238538122471e-06,0.0390951615677699,0.0,2461500,9.0,0.21242372677358481
PLACILLA,0.0,7.987723024575246e-07,0.0,0.0,0.0,0.0008887931258707095,0.0018678597480257897,0.00020631555006077646,3.600995951283004e-05,0.0,0.06193868817182589,0.2505908558965546,9.195051058264234e-06,1.6301475560357645e-08,6.358594310762003e-06,0.019868499236572863,1.0188422225223528e-09,2.2923950006752938e-07,1.6301475560357645e-08,0.0,8.275545952437809e-05,0.0,3132900,6.0,0.3354963924269127
PORTEZUELO,0.0,0.005246651736765931,0.0,0.0,0.0,0.0004812357462392001,2.741107846147099e-06,0.12088285601508705,3.854682908644357e-05,0.0,0.024738498311477567,0.0027632080281566594,0.037362841816148414,0.0,0.0,0.010536818560589448,2.741107846147099e-06,0.0,0.0,0.0,0.0019614339831586333,0.0,241600,16.0,0.2040175732424016
PORVENIR,2.6034720169413457e-10,6.094467644457998e-06,4.165555227106153e-09,0.0,0.0,3.661132523823769e-05,7.039788333809402e-07,3.938792814430564e-06,7.039788333809402e-07,0.0,0.17243880711894724,0.011488978559454029,9.497726265003726e-06,0.0,9.497726265003726e-06,0.16502923021130914,1.0413888067765385e-07,1.5037654369853215e-06,0.0,0.0,0.003054035392873258,0.0,6197600,12.0,0.3520797116086977
POZO ALMONTE,9.052632518135034e-07,0.0022869295008984144,4.156821054245679e-08,0.0,0.0,0.0018918154486878111,1.1546725150682441e-07,1.6673471117585447e-06,0.0011408580130979676,0.0,2.2631581295337585e-07,0.08603629335139634,0.00042871502239908923,1.3137607282554245e-07,0.05539969902839938,0.00370795827942811,3.966120473534852e-05,7.371480654974119e-05,8.711054728788622e-05,0.025146201439263986,0.006115301648887901,0.0,4414300,1.0,0.18235734562874337
PRIMAVERA,0.0,0.0038437152750774085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40019060398792056,0.0830445493982002,0.0002965829687559728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87100,12.0,0.48737545162995416
PROVIDENCIA,7.777205945941558e-06,0.0004150674076741715,0.0021356332910917692,0.0,0.0,0.008496120491147275,0.009230621188294841,0.006807149147391658,0.008303929171971902,4.4857643111574395e-10,0.0004865406478971665,0.049032605599065346,0.009654247204981557,0.00010195374004601159,0.00017133700951528177,0.0020010884665304426,0.00609267120481007,2.8110839525078965e-05,2.8989383544929252e-05,0.0003131736764731407,0.0027679152855082574,3.1131691846135424e-11,878202600,13.0,0.10607493144112295
PUCHUNCAVI,0.00014899068099427003,0.018371725737672744,4.4293529631669526e-05,0.0,0.0,0.000425076722649357,0.001518593136439872,0.024821194901074844,6.932649211847872e-05,2.0051394129320744e-08,7.757563566328126e-05,0.040716862203851935,0.009769119425381582,4.2428749977642696e-07,0.00011278909197742918,0.00014351103600660926,1.7568229480345664e-05,0.013846710781337862,0.0001802026810959707,1.098014342521604e-06,0.02279407274373091,0.0,3531000,5.0,0.13305915538234359
PUCON,0.002576553201210864,0.009480842110084032,0.00043229708025908545,0.0,0.0,0.00021265628720123768,0.0003564723908627922,0.01812638664913513,0.0005929382618707288,0.0,0.0011582744621941332,0.21736600933537303,0.0037445337615435426,3.0726072157082204e-06,6.210332830820332e-06,0.0021843070587002113,8.617483526592906e-06,4.371407072311841e-06,9.442279417672661e-06,0.0,0.000327576324135533,0.0,9470100,9.0,0.2565905610326335
PUDAHUEL,6.791760299706924e-07,0.0007429458536590826,5.752544416666214e-05,0.0,0.0,0.0067116075629600445,0.0007923397031137517,0.0016465121202639747,0.0002742515890568747,0.0,7.907662584470919e-05,0.1500923968430236,0.0009014283272278539,1.2391022895795127e-06,0.0001558837420743467,0.03385931887667039,9.510668436079497e-05,4.305623025065211e-07,9.142913631436752e-05,3.123594191206096e-08,0.023417213638564326,6.888668853656496e-11,204824200,13.0,0.21891941629275152
PUENTE ALTO,5.4126523809958095e-06,0.0007075824098550321,0.0004214941824613968,0.0,0.0,0.003044784363164029,0.00016464616502398312,0.0008110976035067548,0.0007444819964031132,3.0616022421815044e-08,4.160622719910039e-05,0.10888823815310698,0.011618364754600269,0.0009662740522073353,0.0001653676270893107,0.02679640106696558,0.0006479838728317008,2.7282949714702657e-05,8.748921548306174e-07,0.001926753412044085,0.009840571427456502,4.666365252524774e-10,46292500,13.0,0.16681924889082472
PUERTO MONTT,3.3162593713190324e-07,9.817125461361516e-05,0.0007948698464856006,4.0490331446769417e-13,0.0,0.002401420071110173,0.0014690437880398389,0.001114314814426121,0.0013856803679370667,4.0490331446769417e-13,0.03127116441650351,0.07830414554432898,0.004039725723290519,3.215387428198954e-06,3.18124800523961e-06,0.014553533190064648,1.549928142250612e-05,5.172022769673546e-06,0.00010534648915792984,1.5475505904783889e-06,0.01994285226002849,4.049033144676943e-11,157153600,10.0,0.15550921492343986
