Comuna,"ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREATIVAS",ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES,ACTIVIDADES DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,ACTIVIDADES FINANCIERAS Y DE SEGUROS,ACTIVIDADES INMOBILIARIAS,"ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS",ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,"AGRICULTURA, GANADERIA, SILVICULTURA Y PESCA",COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS,CONSTRUCCION,ENSEÑANZA,EXPLOTACION DE MINAS Y CANTERAS,INDUSTRIA MANUFACTURERA,INFORMACION Y COMUNICACIONES,OTRAS ACTIVIDADES DE SERVICIOS,"SUMINISTRO DE AGUA; EVACUACION DE AGUAS RESIDUALES, GESTION DE DESECHOS Y DESCONTAMINACION","SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",TRANSPORTE Y ALMACENAMIENTO,Valor por Defecto,aporte,region_id,HHI_2021,HHI_2022
MOLINA,8.518682269582865e-07,5.477703755583499e-05,7.872434531974306e-05,0.0,0.0,0.0017286514767079725,7.52283951761623e-06,1.995241272876338e-05,4.084630815976669e-05,0.0,0.08445575781418879,0.12795694014212397,0.0004301740457258871,5.738510688721315e-07,1.7058593010467646e-08,0.030335486172780667,6.5087251171361635e-06,7.281365656556945e-07,2.914365845877227e-07,0.0,0.006329478653084026,0.0,11484700,7.0,0.2514472823240493,0.2514472823240493
MONTE PATRIA,8.968403439366935e-10,0.00027924379684950466,0.0,0.0,0.0,0.00023235429314746246,1.4693832195058786e-05,0.0,5.7397782011948384e-06,0.0,0.36888743845092337,0.032458675318884855,0.00020234960260071645,0.0,2.0178907738575606e-05,0.011245194980552485,5.7397782011948385e-08,3.587361375746774e-09,0.0,8.968403439366935e-10,0.0024209747695995635,0.0,3339200,4.0,0.41576690650951686,0.41576690650951686
MULCHEN,6.925962897228906e-07,0.0002726236300999466,1.7873416891104804e-05,0.0,0.0,0.00018446775803588998,8.97604791480866e-06,0.0007707832078311919,3.916659722234535e-05,0.0,0.11779245515522137,0.157929511649802,0.002563649044948502,3.857484295240612e-06,2.996448587857114e-06,0.0021287595234760225,3.4751711433135756e-06,2.6280981771308913e-05,2.8368744027049595e-07,3.393721819642164e-05,0.0053878727608639,0.0,3004000,8.0,0.2871676623800312,0.2871676623800312
NACIMIENTO,1.457180859389235e-07,0.0002005678306671937,1.621878726021703e-05,0.0,0.0,0.003512179273723275,8.196642334064446e-08,3.523499747524655e-05,0.0004901956410985386,0.0,0.08777055102247577,0.04203623030373213,0.010489500387323955,3.357344700032797e-06,1.3151057255987846e-07,0.015344150878890128,1.1284408575110235e-05,6.12380256158326e-07,1.2199882450021521e-05,8.196642334064446e-08,0.0244593767118198,0.0,5239300,8.0,0.1843821010119528,0.1843821010119528
NANCAGUA,1.4866587460706418e-05,9.92824710059432e-06,1.7188793456707618e-07,0.0,0.0,5.631220624351983e-05,0.0944313534593478,0.0001837980495532289,4.6230978881160804e-05,0.0,0.20281728836813723,0.0054675356117422835,0.005082176613477665,4.40033112491715e-07,9.668696319398035e-08,0.0009336419753086419,6.875517382683047e-07,1.0742995910442261e-08,1.3160169990291769e-05,6.8755173826830465e-09,0.0006586075289665548,0.0,4824000,6.0,0.3097163135744716,0.3097163135744716
NAVIDAD,5.005049469283323e-07,0.05013670666994164,3.1281559183020773e-06,0.0,0.0,0.0003045294543755053,5.005049469283323e-07,0.0032973404932790462,3.6161482415572016e-05,0.0,0.0007354642136807995,0.21016402923499447,0.02582840485416947,2.3370800438514632e-05,0.0,0.00024964074519569825,6.729010953147578e-06,2.1146334007722038e-05,4.017942490619112e-06,0.0,0.00027640385694117155,0.0,848100,6.0,0.29108807425869554,0.29108807425869554
NEGRETE,1.931284790586686e-09,0.00028182080178157165,3.090055664938698e-08,0.0,0.0,9.347418386439562e-07,1.7429845235044843e-05,0.0011184475792093524,1.021649654220357e-06,0.0,0.08192349591902624,0.05178099751921641,0.0011037987840727525,0.0,5.914559671171726e-05,0.003395731696453596,0.0007139264608274367,0.0,1.931284790586686e-09,1.931284790586686e-09,0.09224187159650284,0.0,2275500,8.0,0.23263865888494084,0.23263865888494084
NINHUE,0.0,0.0,0.0005883851185709282,0.0,0.0,0.0009312526174259957,6.122633908126205e-07,0.00013775926293283958,6.122633908126205e-07,0.0,0.03352509422733585,0.3025860781101143,0.001719847864792651,0.0,0.0008381885820224775,0.0003238873337398762,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,127800,16.0,0.3529973966560623,0.3529973966560623
NIQUEN,0.0,2.868568793167936e-06,2.1133741517012752e-05,0.0,0.0,0.00024734088063539856,0.0,0.0,0.00048478812604538116,0.0,0.26435471340099914,0.038980688619257735,0.020864974183758992,0.0,1.3171999560465009e-05,0.0006331926544266202,2.5817119138511424e-05,9.366755242997341e-07,0.0,0.00179285549572996,0.000506331663104275,5.854222026873338e-08,413300,16.0,0.3279288716707113,0.3279288716707113
NOGALES,1.078371391417775e-07,2.5133721838817575e-05,5.284019817947099e-06,0.0,0.0,0.003906592075880476,0.007756859136520594,0.0007298206695598959,5.938423505876801e-05,0.0,0.19067663061894446,0.01273629702880922,0.0030484284360757768,1.1981904349086392e-08,0.0005124209970500724,0.0021764702694320607,5.7992417049578133e-08,4.3134855656711e-09,8.494738834945685e-05,0.0,0.015223966110757492,4.792761739634557e-10,4567800,5.0,0.23694241731231735,0.23694241731231735
NUEVA IMPERIAL,9.763103374550564e-06,4.438707827495279e-05,3.316094308537839e-05,0.0,0.0,0.0004989411940730207,2.4072674805086774e-07,0.0001448068080325048,3.873033311230595e-05,0.0,0.007840650895786073,0.4336082213852541,0.004778745361863232,6.668330970938163e-10,1.6670827427345412e-08,0.003524480318212754,9.987092611864377e-05,6.668330970938165e-08,0.00045386327670947867,0.0,0.0012370047357653012,9.128945099214346e-07,3872500,9.0,0.45231386400189055,0.45231386400189055
NUNOA,3.95559858114581e-05,0.0015974183526495244,0.001242992104998462,1.244994711638661e-10,0.0,0.014589824328168145,0.0032309546083344443,0.0005338458313375523,0.012966643472036618,8.853295727208255e-12,0.0003305391687894889,0.08545706785953136,0.011227563122224452,0.00011955302472820924,2.0421025757653134e-05,0.0045873720904428435,0.0033174432865033395,0.00013244078945154558,6.310257909264484e-06,1.5339579842099942e-06,0.0009824073414837974,1.599126540726991e-10,134433500,13.0,0.14038388690140785,0.14038388690140785
OHIGGINS,2.267573696145125e-05,0.06612244897959182,0.0,0.0,0.0,0.0002040816326530612,0.0,0.0,0.00580498866213152,0.0,0.0,0.3375056689342404,0.0018367346938775511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005668934240362811,0.0,21000,11.0,0.4120634920634921,0.4120634920634921
OLIVAR,1.7319015760574202e-08,4.962013155675493e-05,6.964115365154326e-06,0.0,0.0,0.004420465331609227,0.00025180606360450516,0.00039434050786154684,5.8261169018571616e-05,0.0,0.013165923265306124,0.09537882994396656,0.013046979767245743,0.0,0.004632953247502859,0.024391137689323668,5.8769513314967855e-08,3.0704072262513823e-09,1.2138135342291187e-05,1.4692378328741965e-06,0.012837380480875545,0.0,14437500,6.0,0.1686483482453477,0.1686483482453477
OLLAGUE,0.8394780844823333,0.006167594090074285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.741152928921905e-05,0.006167594090074285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19100,2.0,0.8518406841917711,0.8518406841917711
OLMUE,3.062535449128075e-05,0.09626134729747442,1.1582267526872027e-05,0.0,0.0,0.00011540142228721364,0.004783164708844684,0.003333592037546557,0.0003768821685023819,0.0,0.004824186516856682,0.06902846129735299,0.005473661402113434,2.189464560845374e-08,2.7128341694698515e-05,0.002489505281120326,4.048319973003096e-05,2.017810539275096e-06,2.102761764235897e-06,0.0,0.0028186606253395767,0.0,3379100,5.0,0.18961882438783026,0.18961882438783026
OSORNO,2.7947190863239505e-05,0.00024196819626421515,0.0002258309104350138,0.0,0.0,0.0009073843409208593,0.0024230624240034948,0.0016348819159987926,0.00022483459880953116,0.0,0.031817316383521865,0.07725342176133274,0.010428860887904857,1.493860008733801e-05,1.1324375042166027e-06,0.007433736985312373,1.1241803054723207e-05,8.101094015254079e-06,5.977150357655588e-05,0.01609309105094923,0.0015190194947060844,4.894677600012979e-12,90399900,10.0,0.15032654158415504,0.15032654158415504
OVALLE,0.0004335846854460083,0.0005378931901260129,0.0005122882007826283,0.0,0.0,0.0002764681059242381,0.00010309667909141319,0.000644598804237272,0.00015551330958238393,0.0,0.050604952372867,0.14886045394259897,0.003457174908024556,1.0728062340417608e-05,0.0007831694315946601,0.002774728316519397,0.0001398319635105005,6.058223110709745e-06,3.040329155142052e-06,0.0005383401308546587,0.00577061269168149,0.0,20761000,4.0,0.21561253334744745,0.21561253334744745
P AGUIRRE CERDA,1.5389956553929114e-07,1.1834785525139808e-05,0.0002502808190083464,0.0,0.0,0.0005365978274380037,3.188704802788843e-05,0.002917400770967719,0.00012780392777089522,3.201497988751896e-09,0.00048644853846283763,0.4500329025055629,0.0017915702409935987,2.441818088220946e-07,6.395027804731785e-07,0.009033756644864829,2.5093825017755656e-05,2.631773635553558e-07,4.30793569366455e-07,3.270160871838656e-05,0.0018226785993373429,1.4228879950008426e-11,26510300,13.0,0.46710269191251025,0.46710269191251025
PADRE HURTADO,2.1052846325423686e-07,9.043633546617341e-05,6.331877606521065e-05,0.0,0.0,0.0006483202495043053,7.469138221805996e-05,0.0012011538112892879,7.96602727164277e-05,3.950618563599866e-11,0.0007028752498913255,0.16960011186375573,0.0023593877864541415,3.903353363104957e-05,1.2376892897902021e-06,0.09959286903948376,1.5039570303582694e-05,1.3086028930068193e-06,5.8897441299757874e-05,0.0,0.00669607568992097,3.950618563599866e-11,15909900,13.0,0.2812246279016582,0.2812246279016582
PADRE LAS CASAS,2.2262084388721037e-07,5.253870619442755e-05,1.814680178621875e-06,0.0,0.0,0.0006816155526839965,0.00027884249655253315,0.0004578031425365934,8.866159170321619e-05,0.0,0.008337298316083031,0.09161963986428293,0.01613164015179627,0.004791661351697279,8.053113807703174e-06,0.07891704222458572,3.6137427639107684e-06,2.9182455087168247e-07,9.765625000000002e-06,1.0520833832098789e-08,0.0014180704139863012,0.0,14624000,9.0,0.20279858594008118,0.20279858594008118
PAIHUANO,2.9515798829812702e-06,0.010112558695609482,0.0,0.0,0.0,0.0003233488557138014,0.21772789453273086,5.542411113598163e-05,0.0006407027247319478,0.0,0.033163951565177555,0.013381807282796417,2.2051581259073405e-05,0.0,0.0,0.005696955836271064,0.0,1.3118132813250091e-08,0.0,0.0,5.247253125300036e-06,0.0,873100,4.0,0.28113290713656724,0.28113290713656724
PAILLACO,1.6491396358779634e-05,7.595286334612293e-05,6.298002018092209e-06,0.0,0.0,0.0024441916032014056,0.0006788121904068767,0.00024351719274186352,2.1873845852092983e-05,0.0,0.15437771018121227,0.04458310085204451,0.00033562052754413377,1.3012400863826877e-08,0.0001911448817451331,0.020104796942254855,3.5185531935787874e-05,1.3012400863826877e-08,0.001367676720729077,5.204960345530751e-10,0.004609812687717936,0.0,4383200,14.0,0.22909221196440666,0.22909221196440666
PAINE,9.983693439320434e-07,2.1489450818040993e-05,6.054436221307359e-06,0.0,0.0,0.0006332972495102964,0.0022692694528822855,0.002243868989325889,0.0004930218982380461,0.0,0.0494542381108991,0.04209488583641599,0.0021401314888786585,1.0303151506035904e-06,1.9320462476142338e-07,0.07489031940907255,3.984427004980634e-06,1.2527602244733426e-06,1.1485141219377326e-06,7.688400320409612e-07,0.009126794403609665,0.0,44136000,13.0,0.18338274715637454,0.18338274715637454
PALENA,0.0,0.009967023930115783,0.0,0.0,0.0,3.335729612565216e-05,0.0,0.0006126850308793256,0.0006126850308793256,0.0,0.0020593024648999556,0.17985437157577147,0.0001531712577198314,0.0,0.0,0.00036012264592795917,0.00017427485322789706,0.0,0.0,0.09573203607489461,0.0021348669520417384,0.0,121200,10.0,0.29169389711248356,0.29169389711248356
PALMILLA,5.017110252462794e-09,2.7721763971635812e-05,1.3936417367952204e-10,0.0,0.0,0.00024062562481836809,0.20067032261037954,0.00027982779132520183,1.1288498068041285e-06,0.0,0.024611367588017043,0.021394086966308155,5.9062676169555126e-05,0.0,8.986327346611895e-05,0.017447519477029626,0.0,0.0,5.5745669471808825e-08,3.135693907789246e-08,0.00366906303809274,0.0,8470800,6.0,0.26849068191846776,0.26849068191846776
PANGUIPULLI,2.038640800565733e-05,0.0004949259073734177,2.42302950591109e-06,0.0,0.0,3.558584466555252e-05,0.10041355694776953,0.006828642214786381,1.5790307749238348e-05,0.0,0.002728832543328747,0.052107342534700875,0.007232315976583109,9.347747023305776e-11,7.539518839117506e-06,0.0004893493219317244,9.630282677085192e-05,9.572092951865115e-08,0.0019462915099209182,2.786712951599824e-05,0.012606536997275009,0.0,10343000,14.0,0.18505378483312904,0.18505378483312904
PANQUEHUE,4.063298056102135e-09,4.916590647883583e-07,5.714012891393627e-08,0.0,0.0,0.00032715263364513575,0.010921983658704807,2.5519797397477967e-05,6.998015077121901e-06,0.0,0.209064523088405,0.017109345378021484,0.0002112264861484134,0.0,0.0,0.06590976733913156,5.142611602254263e-07,4.063298056102135e-07,6.501276889763416e-08,4.063298056102135e-09,6.0726243404574905e-05,0.0,6275100,5.0,0.3036387851694601,0.3036387851694601
PAPUDO,6.1343882494603004e-09,0.0010743905603840386,8.626483475803548e-08,0.0,0.0,5.24835254667888e-06,0.02733032871482514,0.04741753333019501,0.00019327156978455863,0.0,0.0012825629426258017,0.0269239833865875,0.12956391158041383,2.4537552997841202e-08,8.626483475803548e-08,3.833992655912688e-06,6.444941654589229e-07,2.591779035396977e-07,0.0,0.0,1.8556524454617413e-05,0.0,5107100,5.0,0.2338147278281528,0.2338147278281528
PAREDONES,1.8372595876932267e-07,0.00032409259126908523,4.593148969233067e-06,0.0,0.0,4.13383407230976e-05,0.0,4.13383407230976e-05,0.00027944718328813976,0.0,0.05337624926762239,0.3081130260051234,0.005247397108410625,1.8372595876932267e-07,4.593148969233067e-06,0.008025333605002785,6.632507111572549e-05,1.8372595876932267e-07,1.8372595876932267e-07,0.0,0.00032409259126908523,0.0,233300,6.0,0.375848561306321,0.375848561306321
PARRAL,3.710667884330063e-07,0.00047093593578860835,0.0001768854765638562,0.0,0.0,0.0001196696834828189,0.00017319171927535312,0.0008445795769190662,0.0003242906308958128,0.0,0.02076922917009545,0.19620949078284947,0.003271483444319571,5.814023898624796e-08,2.4621988577442035e-05,0.01235037971061533,4.491615304951438e-06,3.623699105791077e-08,2.96404092057287e-05,0.011299076474482153,0.00034471347694946415,0.0,7879800,7.0,0.24641314553934357,0.24641314553934357
PELARCO,4.92367214033122e-08,0.00021664704492139632,1.3676867056475614e-07,0.0,0.0,0.0002623824883582507,1.3676867056475614e-07,8.753194916144393e-08,1.1576100276600958e-05,0.0,0.38033859546234383,0.016888463507930395,0.006020015274325128,0.0,0.0010882190749623613,0.005658333260390043,4.923672140331221e-06,0.0,0.0,0.0,0.0009017760232484858,5.470746822590246e-09,1352000,7.0,0.41139134768565533,0.41139134768565533
PELLUHUE,8.525524690332753e-08,0.0027673876826833145,5.9205032571755237e-08,0.0,0.0,3.0239562436349708e-05,0.03992606466059634,6.905674999169531e-06,2.865523576472954e-05,0.0,0.0009191676034817116,0.4466316091249838,5.328452931457971e-05,2.3682013028702098e-09,9.472805211480839e-09,0.00017779508101428384,7.966629182855384e-06,3.4102098761331014e-07,0.0,2.131381172583189e-06,8.639435173000813e-05,2.3682013028702098e-09,2054900,7.0,0.49063810120783463,0.49063810120783463
PEMUCO,4.270186502829517e-09,8.647127668229772e-06,6.887383810413728e-05,0.0,0.0,3.8431678525465657e-08,0.0,0.0,0.0,0.0,0.053300847974916785,0.005935734316579645,4.35601725153639e-05,0.0,0.0,0.43387827788109706,0.0,0.0,4.103649229219165e-06,0.0,0.00017597011559510156,0.0,1530300,16.0,0.4934160577775706,0.4934160577775706
PENAFLOR,8.683960469269258e-05,0.0003221175701195238,6.559818628548157e-05,0.0,0.0,0.0012620977648007364,2.8980118229975872e-05,0.0007365843628686319,0.00017018027151280627,0.0,0.004604970988136433,0.045644959254995704,0.012347838480421373,1.2891679765695378e-05,0.0,0.16773124010789925,1.8488733970103265e-05,1.0755439899298797e-05,6.858010765397387e-06,1.7055265464457349e-07,0.004509853241508319,2.360590375703439e-11,20582100,13.0,0.23756042439213196,0.23756042439213196
PENALOLEN,4.483485841702905e-05,0.0007979591436252365,0.0009789478022009157,0.0,0.0,0.0017305766255870402,0.001424515760031583,0.021088949537141917,0.002255566484080499,0.0,5.2512361666716264e-05,0.07471891109984559,0.015010085476352488,0.004416834728666348,4.679441324476595e-07,0.013838316235139963,0.00027365223976787774,1.6986079547802735e-05,6.154358432492354e-06,5.5727738326255e-07,0.0024925404714130836,3.222700245847417e-11,35230600,13.0,0.13914836851565932,0.13914836851565932
PENCAHUE,1.2199527310252603e-08,6.594606981648423e-06,2.306473132094633e-06,0.0,0.0,0.0001313164744380159,0.07920303995446222,3.221437680363578e-06,1.4761428045405652e-06,0.0,0.17185334513612185,0.03254230695996948,0.0005877762756897981,3.0498818275631506e-09,0.0017178467018454018,1.9519243696404162e-05,3.0498818275631506e-09,3.7361052387648595e-08,0.000107222408000267,7.624704568907877e-10,0.0005864381400379546,7.624704568907877e-10,3621500,7.0,0.2867624671401443,0.2867624671401443
PENCO,4.241875733519317e-06,0.00023664942705459618,5.351674896701478e-06,0.0,0.0,0.0013255945035574427,7.738962657063108e-06,0.0007517899391230036,3.939262999815432e-05,0.0,0.009891363349154598,0.02389976927214419,0.0015805995400028814,2.6572105822447893e-06,8.152231361587713e-05,0.16228673206334054,7.902745689472974e-06,9.338205355724901e-07,0.0002297925489315939,0.0,0.03279956889607594,0.0,10244800,8.0,0.2331516007730934,0.2331516007730934
PERALILLO,1.7199250227963257e-07,8.267870687362248e-06,1.2524111810442224e-05,0.0,0.0,0.00018654383238361072,1.0464788249814091e-06,0.0004496946541048123,8.109637585264988e-06,0.0,0.15749721574141948,0.01737069923393569,0.002438315536895835,7.644111212428115e-10,0.0,0.11991747240191682,6.1917300820667725e-06,2.751880036474121e-08,0.00011686393662672226,0.0,0.0002761060614040247,0.0,3616900,6.0,0.29828925150339086,0.29828925150339086
PERQUENCO,0.0002180918300129965,0.0001237410889127543,5.885426345434211e-07,0.0,0.0,0.0003250226699266043,0.0,0.0002069095199566715,0.0,0.0,0.2624253121004807,0.09357919849027042,0.0018954383384617466,0.0,9.416682152694738e-06,0.0017641933309585636,8.27638079826686e-06,0.0,0.0,0.0,0.0009773118285740098,0.0,521400,9.0,0.36153350080313995,0.36153350080313995
PETORCA,4.244076860231939e-05,0.00030578514995743133,2.6452002591473308e-05,0.0,0.0,0.00024338781495554493,2.9391113990525895e-08,7.947357223038199e-05,2.9391113990525895e-08,0.0,0.10587866660392643,0.03621279154772695,0.022143970667197983,0.0,0.01100826539846753,0.0003752951345450251,1.8810312953936573e-06,0.0,0.002454775231602713,0.0,0.011334418590420395,0.0,583300,5.0,0.19010766229574752,0.19010766229574752
PEUMO,2.0472039877545998e-05,5.260499957916001e-08,3.9236373653051164e-06,0.0,0.0,0.00030166967399160126,0.10020736108280391,0.0031952194141489886,1.6194079581191163e-05,0.0,0.027935539833375187,0.034739177021301464,0.0007268398011687527,1.8628691131962206e-05,9.781921409347934e-08,0.03193032176521858,7.012116018283236e-06,3.760170589753346e-06,1.1129652803524761e-07,6.956033002202976e-09,0.0008989994442129631,0.0,4796000,6.0,0.20000538744756016,0.20000538744756016
PICA,7.647916829822226e-06,0.026143264992908172,0.0,0.0,0.0,4.405200093977602e-05,0.0,7.647916829822226e-06,0.0,0.0,0.0021074599616258127,0.0487836481147919,0.021375043780075008,0.0,0.0,0.0016005900248866614,5.438518634540249e-07,0.0,0.001305788324153114,0.0,0.1149540023690187,0.0,542400,1.0,0.21632968925392226,0.21632968925392226
PICHIDEGUA,1.3582862399109125e-06,3.5656685719241946e-05,2.074897551183189e-06,0.0,0.0,8.681131283359418e-06,0.16133321821938904,0.00316180708297917,9.389511596081546e-06,0.0,0.07327845100701103,0.03715077674754399,0.00019340171518319443,4.286978411535515e-09,6.190396826257284e-08,4.477680359194261e-05,2.2223696085400108e-07,4.286978411535515e-09,4.286978411535515e-09,0.0,0.0018224116706573932,0.0,7636500,6.0,0.2770423007606099,0.2770423007606099
PICHILEMU,7.957046183078561e-05,0.05232204434292592,0.001017637642698978,0.0,0.0,0.0001325109815717625,7.957046183078563e-07,0.0006647994805236084,0.0002470112522592869,0.0,0.0028690853137603328,0.1560891005420672,0.012413946530280754,1.804318862376091e-05,2.886910179801746e-08,0.0028645366259082822,9.544846781969523e-05,3.436144841509028e-05,0.0002578082963317455,0.0,0.0007206882572857079,0.0,2354200,6.0,0.229827417406023,0.229827417406023
PINTO,1.0101677959462555e-06,0.0977330016774358,9.369097595046986e-06,0.0,0.0,0.0001865909320772545,0.0002204524244769075,0.03615366331058522,4.040671183785022e-06,0.0,0.033577896139435265,0.02402790337246627,0.0029605450937223977,0.0,3.0138063994760184e-06,0.0008682955729515308,3.6816859339859395e-06,0.0,3.339397672549605e-08,2.8572721335752554e-06,0.0012246322629715723,0.0,2188900,16.0,0.19697698688114076,0.19697698688114076
PIRQUE,6.944617195041636e-07,0.0005158224647497137,3.0018606742708352e-05,0.0,0.0,5.8607719187433114e-05,0.09084376993102912,0.013906152863709179,0.0005409808837010715,0.0,0.014235158976468446,0.04976241719680868,0.002059336926888955,6.0141135218559256e-05,1.2876277891111703e-05,0.006626003332948122,8.471535700612163e-07,2.9746638887308854e-05,1.654223595563838e-05,6.564976059006168e-06,0.0007409549569961341,0.0,16079800,13.0,0.17944663673853078,0.17944663673853078
PITRUFQUEN,2.3984998594899963e-05,0.0002697156413874792,0.0002542214597523432,0.0,0.0,0.0009935367703336887,4.894897672428564e-07,0.0020747979713358292,1.887993218584358e-05,0.0,0.007927732880590644,0.09826563890755599,0.036890248512178564,2.279313846912026e-06,3.0508364994360853e-05,0.001725260243777104,1.0263013984102992e-05,1.0983011397969906e-07,0.0,1.9579590689714256e-06,0.05403908589893078,5.423709332330818e-09,2715700,9.0,0.20252871661210806,0.20252871661210806
PLACILLA,8.99558231552125e-07,6.728616721032696e-07,1.4784558224925358e-07,0.0,0.0,0.00012721290988202438,3.297022193306022e-05,5.322440960973128e-06,5.204821586650388e-06,0.0,0.05100087776185018,0.3761542998659072,1.921401186911299e-05,1.0513463626613587e-08,1.642728691658373e-08,0.013146908193290115,1.4784558224925358e-07,0.0,6.570914766633492e-10,0.0,0.00031647891045422886,0.0,3901100,6.0,0.44081038484664375,0.44081038484664375
PORTEZUELO,1.0507264459966007e-07,1.681162313594561e-06,0.0,0.0,0.0,0.00017662711557202862,0.0,0.003793122470047729,3.793122470047729e-05,0.0,0.14309727888118645,0.01165140048701171,0.08567718006036425,0.0,0.0,0.007773694538061251,1.0507264459966007e-07,0.0,0.0,0.0,0.0025243702865068336,0.0,308500,16.0,0.2547334963710535,0.2547334963710535
PORVENIR,1.6933345649872848e-07,6.159669844844861e-06,1.6536470361203954e-10,0.0,0.0,1.2872153893864769e-05,4.134117590300989e-09,3.2876156725109576e-06,6.153220621403991e-07,0.0,0.09672416745559081,0.01638797699147793,7.137950894943325e-05,2.6458352577926326e-09,2.4004505741027273e-05,0.2578013001586832,5.3578163970300806e-08,4.779039934387942e-08,0.0,0.0,0.0009140039551691685,0.0,7776400,12.0,0.3719460449844223,0.3719460449844223
POZO ALMONTE,1.482769704255101e-07,0.0037163975571637745,1.4786623089524553e-08,0.0,0.0,0.001998837636702597,9.241639430952847e-08,1.482769704255101e-07,0.002666645895294795,0.0,3.696655772381139e-07,0.08362835959695812,0.002359948741743891,9.241639430952847e-08,0.0410739530264571,0.001993404784935788,9.241639430952845e-06,6.571832484233135e-05,0.0010253701633524748,0.024670043036515793,0.0031311171386899862,0.0,4934200,1.0,0.1663399033810174,0.1663399033810174
PRIMAVERA,0.0,0.013917475418887638,0.0,0.0,0.0,1.359128458875746e-05,0.0,0.0,0.0,0.0,0.4790936312089873,0.023126420183057616,0.00116290428762556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108500,12.0,0.5173140223831468,0.5173140223831468
PROVIDENCIA,2.4333989420883076e-05,0.0005610224195604095,0.001807871055025432,0.0,1.9414505190272294e-13,0.007117040673394009,0.01079052621896546,0.0038564861787669484,0.008661750212913532,2.803454549475319e-10,0.0005720711002219646,0.04907782829405618,0.010440836974381118,9.163173221244511e-05,0.00021072939654474942,0.0017638627066904743,0.006948620242457438,3.168583392483491e-05,2.4470025948696382e-05,0.00035153314609692374,0.0034834414879512604,1.1653556740460945e-10,907813900,13.0,0.10581574208560793,0.10581574208560793
PUCHUNCAVI,6.428417691983282e-05,0.02505234095222893,5.6767219005523617e-05,0.0,0.0,0.000155079392850063,0.005719645920903994,0.003605734113660012,0.000197269420537301,1.2933791443052729e-08,8.803061800927765e-05,0.10187226137474899,0.014863306185693108,3.848611316273377e-06,9.902434073587245e-05,0.00037378657270422386,2.1741703415771642e-05,4.81266379595992e-05,0.00018780188520098638,0.0001372145934193464,0.021066741383886454,0.0,3517200,5.0,0.173613018036987,0.173613018036987
PUCON,0.002479941368404714,0.013477189847965091,0.00031607800954404515,0.0,0.0,0.0002616018689323719,0.0043217756821393675,0.00658897022589456,0.00034077352361605416,0.0,0.0004976171496934025,0.19233860708682032,0.0018114927011712006,5.959518458574146e-06,2.8878241938194266e-06,0.003147743699970019,3.211951932381565e-05,5.225526398798456e-06,1.458459486172299e-06,0.0001683193210751796,0.002398148579261827,0.0,11592600,9.0,0.22819590991234934,0.22819590991234934
PUDAHUEL,1.2907846357117302e-08,0.0011311896614747364,6.307466181438018e-05,0.0,0.0,0.003925086787127228,0.0009238826973490782,0.0005667662354767223,0.0005007278414328864,0.0,9.523433967185354e-05,0.15502166968215542,0.0009038220063825972,1.701477457124063e-06,0.00016856406384970526,0.03989423430760253,0.00023044358735411472,2.5678662234534395e-07,7.754030948701912e-05,3.043617790293889e-08,0.02156167792115192,3.6155799393196348e-12,210363800,13.0,0.22506591571404946,0.22506591571404946
PUENTE ALTO,9.800414347846557e-06,0.000894779116995588,0.0007755568467946449,9.839733924609294e-10,0.0,0.0020420678868595774,0.00015176753564057958,0.0006456912162932167,0.0010859329952734962,1.9631362483364948e-08,0.0007055780366855729,0.08068014295563286,0.013404658574964689,0.0006148235249037794,0.00017258247817219252,0.05464426492747001,0.0004751925707322876,1.937782533924085e-05,1.361661739423133e-06,0.0007143820052315573,0.005023667185745152,1.5743574279374875e-10,47818900,13.0,0.16206164853159327,0.16206164853159327
