region_id,Comuna,antagonism_2022,HHI_2021,Coalición_DER_IND,Coalicion_DER,Votos LP,Edad_Tramo1_2021,Edad_Tramo2_2021,Poblacion 2021_hombre,Poblacion 2021_mujer,NO,riqueza_2021,T_Homicidio_2021
6,LITUECHE,0.0657336788503274,0.1403470708191674,1.0,1.0,0.0,0.2369089984748347,0.7630910015251652,0.5033654720756776,0.4966345279243223,0.4536535859269283,3351100,0.0
5,LLAILLAY,0.0537162594410676,0.2751804666614161,0.0,0.0,0.1241685144124168,0.2827733540493299,0.71722664595067,0.4901623216920807,0.5098376783079194,0.5276663245311188,5031400,0.0
10,LLANQUIHUE,0.0462382765321821,0.1834009144822017,0.0,0.0,0.0704486466444197,0.2737646001796945,0.7262353998203055,0.4955091888904242,0.5044908111095758,0.5085271317829457,6093300,5.349309939
13,LO BARNECHEA,0.2052499242205246,0.2632354015915791,1.0,1.0,0.0470157541853481,0.3021429975752015,0.6978570024247985,0.4723670832103381,0.5276329167896618,0.4726446151434394,213721000,0.7885440323
13,LO ESPEJO,0.0624000151910772,0.3256275455641883,0.0,0.0,0.2553656950274936,0.3213989405833173,0.6786010594166826,0.4967396047627953,0.5032603952372047,0.6526135117983038,16811100,11.6075487759
13,LO PRADO,0.0659811481998096,0.2715625163590078,0.0,0.0,0.2204438305156001,0.3107939852504549,0.689206014749545,0.4906634499396863,0.5093365500603136,0.6612295295035092,4807800,0.9578085341
6,LOLOL,0.0377797842255919,0.2443249723365311,1.0,0.0,0.0,0.2291717566577082,0.7708282433422917,0.5078720162519045,0.4921279837480954,0.4120137602540354,2905400,0.0
9,LONCOCHE,0.0547935331183053,0.1860330011562648,1.0,0.0,0.161422708618331,0.2532027683699013,0.7467972316300987,0.4857127682175483,0.5142872317824516,0.4310099573257468,2175800,0.0
7,LONGAVI,0.053141433836174,0.3195615885995027,1.0,1.0,0.3289157883752478,0.2545671579821466,0.7454328420178534,0.4996310822880664,0.5003689177119335,0.3615644150657577,3516400,6.0512541224
9,LONQUIMAY,0.0737338828525092,0.3550832328877201,0.0,0.0,0.0680672268907563,0.2666881132378961,0.7333118867621039,0.5057845263919016,0.4942154736080983,0.1404506672500547,280800,0.0
8,LOS ALAMOS,0.0650599046290019,0.5683441277584212,1.0,1.0,0.0,0.2644454799627213,0.7355545200372786,0.481456873640976,0.5185431263590239,0.5935389911293526,1245100,4.4155958847
5,LOS ANDES,0.071004962700029,0.1627996902923854,1.0,1.0,0.1793954569844393,0.2788628308574014,0.7211371691425986,0.4856727495313516,0.5143272504686484,0.5781649067967827,20512400,0.0
8,LOS ANGELES,0.0692322048381809,0.1475304568874958,0.0,0.0,0.0,0.279234976869788,0.720765023130212,0.4794964462112998,0.5205035537887002,0.4101465645490109,76031900,5.4538017543
14,LOS LAGOS,0.1005113112130699,0.2879543183541882,0.0,0.0,0.0845754479986602,0.2689132839758318,0.7310867160241682,0.4917038927887683,0.5082961072112316,0.4694789622847177,3176300,0.0
10,LOS MUERMOS,0.0444600736986883,0.4378139111144663,1.0,1.0,0.0488135593220339,0.2460278298628244,0.7539721701371755,0.5098039215686274,0.4901960784313725,0.3351232609226263,2074600,0.0
9,LOS SAUCES,0.0360937841968927,0.2779121798107139,1.0,1.0,0.0982310876928867,0.2558865929841422,0.7441134070158577,0.4942627162185306,0.5057372837814694,0.4337641357027463,781500,0.0
4,LOS VILOS,0.0797505602720567,0.2417523096694295,1.0,0.0,0.3468568880962996,0.2665593207933835,0.7334406792066164,0.4976877339792997,0.5023122660207003,0.6262493424513415,2786800,0.0
8,LOTA,0.0708743787536156,0.1992549746897261,1.0,0.0,0.0,0.2894066526820497,0.7105933473179502,0.4826731976465951,0.5173268023534049,0.7676565271664149,5028800,4.3790506218
9,LUMACO,0.1641786739699212,0.3371065397062894,1.0,1.0,0.0768961901433065,0.2411347517730496,0.7588652482269503,0.5023709167544784,0.4976290832455216,0.319456390848099,1130100,9.9850224663
6,MACHALI,0.0534545886857572,0.1365126453863976,1.0,0.0,0.1697551290536068,0.2226313475489118,0.7773686524510881,0.4937554850469182,0.5062445149530818,0.6455696202531646,11108800,0.0
13,MACUL,0.0582203055490216,0.1987748272382462,1.0,0.0,0.1441228203513496,0.2966850366403271,0.7033149633596729,0.4860385760705267,0.5139614239294733,0.6247175585619082,79653800,1.4675883121
14,MAFIL,0.0526061796886698,0.3179132056424532,0.0,0.0,0.0914916340334638,0.2795180722891566,0.7204819277108434,0.4941530829199149,0.505846917080085,0.3875324675324675,841000,0.0
13,MAIPU,0.0648783490972809,0.2366894458157977,0.0,0.0,0.1987288505145648,0.3039393627453636,0.6960606372546364,0.4852331388853316,0.5147668611146684,0.6285149524963336,115495200,2.5682600723
6,MALLOA,0.0595382839060294,0.3024507413515711,0.0,0.0,0.1752102523027633,0.2681895093062605,0.7318104906937394,0.501788908765653,0.498211091234347,0.4442132223467264,2937900,0.0
6,MARCHIGUE,0.0588051601204793,0.2866692933476292,0.0,0.0,0.0,0.2184014869888476,0.7815985130111525,0.5075523794055546,0.4924476205944453,0.4831332189822755,2669500,0.0
2,MARIA ELENA,0.0641012178602889,0.3911550183042763,1.0,1.0,0.2088305489260143,0.2831516802906448,0.7168483197093551,0.5212890625,0.4787109375,0.5263053797468354,683500,0.0
13,MARIA PINTO,0.0931790386718709,0.299127867834641,1.0,1.0,0.1463709677419354,0.2863421602021755,0.7136578397978244,0.4978888410168031,0.5021111589831969,0.4319388405181567,7054200,0.0
14,MARIQUINA,0.0600406791101252,0.2411218797425352,1.0,1.0,0.1340184563758389,0.2847127996381727,0.7152872003618272,0.4887530280309147,0.5112469719690852,0.4556759840273816,3376900,0.0
7,MAULE,0.0995352579700647,0.192876861593376,0.0,0.0,0.1001250360680965,0.2821147955786389,0.7178852044213611,0.4807705336374517,0.5192294663625483,0.5172613029033656,13255700,1.6027182101
10,MAULLIN,0.137481759171001,0.3356059347512537,1.0,1.0,0.0,0.2364824717765894,0.7635175282234106,0.5049945437757072,0.4950054562242928,0.4226843100189036,1622400,0.0
2,MEJILLONES,0.0523130393451527,0.2689997955395491,0.0,0.0,0.104054054054054,0.3291429711663174,0.6708570288336825,0.532816852367688,0.467183147632312,0.6265060240963856,10205200,13.1856540084
9,MELIPEUCO,0.0588037686340213,0.3099055658316709,0.0,0.0,0.1352163461538461,0.2545508803342285,0.7454491196657714,0.4943659086252817,0.5056340913747183,0.2237560192616372,318400,0.0
13,MELIPILLA,0.0662334591278686,0.1816272425060493,0.0,0.0,0.1136556403731976,0.2945372586379162,0.7054627413620838,0.4955185425441522,0.5044814574558478,0.4747563397847475,44347100,6.2596067576
7,MOLINA,0.075049639708379,0.2625281955312241,0.0,0.0,0.2209231887569663,0.2721695862586054,0.7278304137413946,0.4860006198987499,0.5139993801012501,0.6047953699875982,10479900,1.9836153373
4,MONTE PATRIA,0.0698182312152975,0.4118359774435467,1.0,0.0,0.2174770687444521,0.2717320966350302,0.7282679033649698,0.4904941424459848,0.5095058575540151,0.4932219635766123,4337500,3.0668261416
6,MOSTAZAL,0.0615596087687135,0.143270187102778,1.0,0.0,0.2078063672045355,0.2785594743693051,0.7214405256306948,0.5003577732194819,0.499642226780518,0.5594428602763764,20860200,0.0
8,MULCHEN,0.1179412363105321,0.3003697605530804,0.0,0.0,0.0,0.2825209032478243,0.7174790967521757,0.4883326262197709,0.5116673737802291,0.3994240548985969,3144300,0.0
8,NACIMIENTO,0.0531968431179007,0.1748532278782142,1.0,1.0,0.0,0.2722098490472655,0.7277901509527345,0.4892351274787535,0.5107648725212465,0.5210280373831776,4271000,0.0
6,NANCAGUA,0.0586514281101595,0.3420838582036405,1.0,0.0,0.0,0.2581161611669483,0.7418838388330516,0.498121813791253,0.501878186208747,0.4976357410728844,5670500,0.0
12,NATALES,0.0743547820547619,0.2040878959682638,1.0,0.0,0.0,0.2729380356891949,0.7270619643108052,0.507582988652031,0.492417011347969,0.5500135049968489,7525900,0.0
6,NAVIDAD,0.0475855985364719,0.2708212681796825,0.0,0.0,0.0,0.2136986301369863,0.7863013698630137,0.5086251960271825,0.4913748039728176,0.5361428153350892,795800,0.0
8,NEGRETE,0.0432884298222656,0.2376191081084471,0.0,0.0,0.0,0.2799138216771627,0.7200861783228373,0.4893483709273183,0.5106516290726817,0.3582474226804124,1956000,19.0949016613
16,NINHUE,0.046464005673068,0.3542321099878658,0.0,0.0,0.0645664379288833,0.2217979868101353,0.7782020131898646,0.4870144794300161,0.5129855205699839,0.347495779403489,99900,0.0
5,NOGALES,0.0792920390579659,0.2267569309593862,1.0,1.0,0.1725586279313965,0.2923225423225423,0.7076774576774577,0.4887465181058495,0.5112534818941504,0.6716638513513513,4991700,4.2446623371
9,NUEVA IMPERIAL,0.0629473652924319,0.4083259714171855,0.0,0.0,0.1429563767713253,0.2880213903743315,0.7119786096256685,0.4842491987805831,0.5157508012194169,0.4635225126726965,3294000,2.9500265502
11,O'HIGGINS,0.0007529483555153,0.6542937612923797,0.0,0.0,0.0,0.2777777777777778,0.7222222222222222,0.5515267175572519,0.4484732824427481,0.0479041916167664,19400,0.0
6,OLIVAR,0.0468418731138467,0.1986174949824937,1.0,1.0,0.2424995561867566,0.266995299782185,0.7330047002178149,0.5005793742757821,0.4994206257242178,0.5581620783249321,12891400,0.0
2,OLLAGUE,0.0439746356301613,0.8456730901016968,1.0,0.0,0.1393939393939394,0.2566844919786096,0.7433155080213903,0.5333333333333333,0.4666666666666667,0.2709677419354839,19100,0.0
5,OLMUE,0.0613437602083767,0.179640581625286,0.0,0.0,0.1373593842510361,0.2801617201139392,0.7198382798860609,0.4911856881692348,0.5088143118307652,0.4625929706868893,3344300,10.2380342974
10,OSORNO,0.0618020658657704,0.1647681024849455,0.0,0.0,0.0794434470377019,0.2777261981105889,0.722273801889411,0.4838951477638746,0.5161048522361253,0.5804279807799754,82168500,3.4429531357
4,OVALLE,0.0691008472340229,0.1789606045506324,1.0,0.0,0.1452582255271468,0.2859182202371698,0.7140817797628302,0.4830174761073083,0.5169825238926917,0.5239786015244047,20916000,0.818056135
13,PADRE HURTADO,0.0566111164360646,0.2793533609355224,0.0,0.0,0.2353990836749457,0.2977675918852389,0.7022324081147611,0.4923468492188871,0.5076531507811128,0.5525494523750193,15009500,1.3120088167
9,PADRE LAS CASAS,0.0651367427853271,0.1995471488329254,1.0,0.0,0.1311037330957972,0.3029047328864513,0.6970952671135486,0.4812174479166666,0.5187825520833333,0.4589072970960536,14721100,2.4093772964
4,PAIHUANO,0.096489929031367,0.2190876836319139,1.0,1.0,0.2063432835820895,0.2512877115526122,0.7487122884473878,0.4947425181989754,0.5052574818010246,0.2701227830832196,566800,0.0
14,PAILLACO,0.0670221531938097,0.2412485740268025,1.0,0.0,0.0877928840034712,0.2685908319185059,0.731409168081494,0.4861336664584634,0.5138663335415365,0.4235736314572089,4549900,0.0
13,PAINE,0.0685950750881707,0.189742094514776,1.0,1.0,0.1100246865772786,0.2931027760449158,0.7068972239550843,0.4990438561833267,0.5009561438166733,0.4258122080512255,41572300,2.3702580026
10,PALENA,0.0463935778716248,0.3438651902497027,1.0,1.0,0.0,0.2324687800192122,0.7675312199807877,0.5034153005464481,0.4965846994535519,0.4049331963001027,116000,0.0
6,PALMILLA,0.0335331367148065,0.3260782839002007,0.0,0.0,0.0,0.2339759639459188,0.7660240360540811,0.5041532943175382,0.4958467056824617,0.3820729297646847,7519700,0.0
14,PANGUIPULLI,0.0674282129253159,0.2004224990132418,1.0,0.0,0.1529865125240847,0.2573045665634675,0.7426954334365325,0.4909283007869426,0.5090716992130574,0.4622491239248168,10626200,11.0889332446
5,PANQUEHUE,0.0616412689217721,0.2880013818542672,0.0,0.0,0.1382685836647292,0.2766903914590747,0.7233096085409253,0.4924229524944662,0.5075770475055338,0.5099075297225891,5086500,0.0
5,PAPUDO,0.0680131515093395,0.2557772996852177,1.0,1.0,0.0986608362940694,0.255655491959662,0.7443445080403379,0.4978523215381468,0.5021476784618532,0.4231145935357492,2119700,0.0
6,PAREDONES,0.1133357969146092,0.3428102040816326,1.0,1.0,0.0,0.2014946823799942,0.7985053176200058,0.5141980046047583,0.4858019953952417,0.539812913529546,210000,0.0
7,PARRAL,0.0561444555297166,0.249935138373127,1.0,1.0,0.3886890910373034,0.2489604989604989,0.751039501039501,0.4817643800472289,0.518235619952771,0.3920965873652321,7517200,11.149763625
13,PEDRO AGUIRRE CERDA,0.0650933206259216,0.5344693834785269,1.0,0.0,0.274552120439949,0.3063602751907146,0.6936397248092854,0.4927257017420952,0.5072742982579048,0.6808531587303541,25349900,8.3791861017
7,PELARCO,0.0473506659916372,0.3441762289820772,1.0,1.0,0.0759782919165952,0.28,0.72,0.4929597100237,0.5070402899763,0.3355452333554523,1419200,0.0
7,PELLUHUE,0.0638322701376068,0.3669826619512007,0.0,0.0,0.2742927429274293,0.2340857787810383,0.7659142212189616,0.4931828866948754,0.5068171133051246,0.299506694855532,1721200,12.2144863808
16,PEMUCO,0.1750767967923401,0.638587435636377,1.0,1.0,0.1252828054298642,0.2626595306710581,0.7373404693289419,0.4813427244118088,0.5186572755881912,0.2498395721925133,1268800,0.0
7,PENCAHUE,0.1367285207724815,0.2495475206803542,1.0,0.0,0.0742663206228788,0.2402797778234931,0.7597202221765069,0.5016110134739309,0.4983889865260691,0.5193562418442801,2506200,0.0
8,PENCO,0.0690585987892506,0.1765928829284278,0.0,0.0,0.131832430891992,0.2881481481481481,0.7118518518518518,0.4787088444157521,0.5212911555842479,0.7497148072096738,10778500,6.0030015008
6,PERALILLO,0.0641011039840064,0.2576022956126013,0.0,0.0,0.0,0.2292661745549283,0.7707338254450716,0.5053945419928073,0.4946054580071927,0.4571939231456657,3111100,0.0
9,PERQUENCO,0.0633941530628141,0.280068868520341,0.0,0.0,0.1177570093457943,0.2725258493353028,0.7274741506646972,0.4944231120863046,0.5055768879136954,0.4218551461245235,705200,0.0
5,PETORCA,0.0635676175356659,0.1854591728714042,1.0,0.0,0.0812182741116751,0.2657331136738056,0.7342668863261944,0.4936906621800264,0.5063093378199736,0.6175226586102719,515900,0.0
6,PEUMO,0.0588602763224836,0.1797465617878208,1.0,0.0,0.0,0.2552435530085959,0.744756446991404,0.503685293109359,0.496314706890641,0.6008119079837618,4752700,13.3448989124
13,PEÑAFLOR,0.0637993064069391,0.2084233803441923,0.0,0.0,0.2391128566477994,0.2940826786202021,0.7059173213797979,0.4886131595718392,0.5113868404281608,0.6087931122319018,18846800,2.9220684348
13,PEÑALOLEN,0.0561184404790665,0.1563545681965778,0.0,0.0,0.245756800744013,0.3041454116201615,0.6958545883798385,0.4886810139247085,0.5113189860752916,0.6356076882875559,35316900,3.7133860139
1,PICA,0.12248344149615,0.2664363659008075,1.0,1.0,0.0,0.2957280385078219,0.7042719614921781,0.5036609718216108,0.4963390281783891,0.3711001642036124,415100,0.0
6,PICHIDEGUA,0.0473950002044454,0.2116876125320984,0.0,0.0,0.0,0.2379719345138657,0.7620280654861343,0.5050103873884884,0.4949896126115117,0.5043782837127846,6302800,9.5900263726
6,PICHILEMU,0.0747312174741169,0.1883506614964908,1.0,0.0,0.0,0.2263742469879518,0.7736257530120482,0.5007015574575557,0.4992984425424442,0.5124289195775792,2643000,5.5138950154
16,PINTO,0.0454301169748749,0.1840735496434516,1.0,1.0,0.1500465983224604,0.2636961285609934,0.7363038714390066,0.4830311973018549,0.516968802698145,0.2320970774226628,1464700,0.0
13,PIRQUE,0.0710486731392347,0.2242293601741075,0.0,0.0,0.1036458333333333,0.286163851882933,0.7138361481170671,0.4998524762908324,0.5001475237091676,0.4067170175156677,16041900,3.2119226569
9,PITRUFQUEN,0.0797906995608269,0.2124237267735848,1.0,1.0,0.1026105326693828,0.2647823706542567,0.7352176293457432,0.4775876522510971,0.5224123477489028,0.4607719928186714,2461500,0.0
6,PLACILLA,0.0615462295518805,0.3354963924269127,0.0,0.0,0.0,0.2504676393565282,0.7495323606434717,0.5005538631957906,0.4994461368042093,0.4195238095238095,3132900,0.0
16,PORTEZUELO,0.0606982706985283,0.2040175732424016,1.0,1.0,0.1407787762088147,0.2275784753363228,0.7724215246636771,0.4888438133874239,0.5111561866125761,0.402864090786274,241600,0.0
12,PORVENIR,0.0448843018523717,0.3520797116086977,1.0,0.0,0.0,0.3241394056018815,0.6758605943981184,0.5486481832271397,0.4513518167728603,0.4914645103324349,6197600,0.0
1,POZO ALMONTE,0.0856847229077589,0.1823573456287433,0.0,0.0,0.0,0.3554877467340517,0.6445122532659483,0.5369302472549174,0.4630697527450825,0.35216240070609,4414300,5.6012995015
12,PRIMAVERA,0.117955715653206,0.4873754516299541,0.0,0.0,0.0,0.1903765690376569,0.8096234309623431,0.5866900175131349,0.4133099824868651,0.5490196078431373,87100,0.0
13,PROVIDENCIA,0.0944766053445119,0.1060749314411229,1.0,1.0,0.0372396877432136,0.2761387818619868,0.7238612181380132,0.4808391122435684,0.5191608877564317,0.4248655624865562,878202600,1.2496641528
5,PUCHUNCAVI,0.1036047437827365,0.1330591553823435,1.0,1.0,0.1706493181533842,0.269827511484788,0.7301724885152119,0.4929336459851701,0.5070663540148298,0.484713828652684,3531000,0.0
9,PUCON,0.0551108244234547,0.2565905610326335,1.0,1.0,0.1552609578406783,0.2792121077231249,0.7207878922768751,0.4895138858227736,0.5104861141772263,0.3004674883127922,9470100,0.0
13,PUDAHUEL,0.0836080492218205,0.2189194162927515,0.0,0.0,0.2150799581527425,0.3055471579375998,0.6944528420624001,0.4877686263857354,0.5122313736142645,0.6390505115089514,204824200,4.6764117892
13,PUENTE ALTO,0.0720191542492063,0.1668192488908247,1.0,1.0,0.2172914318793455,0.307957992434771,0.6920420075652289,0.4863197762451236,0.5136802237548763,0.631516626648686,46292500,2.5952890923
10,PUERTO MONTT,0.073786876423244,0.1555092149234398,0.0,0.0,0.0,0.2995584380552509,0.700441561944749,0.493192838040508,0.5068071619594919,0.5292027319999348,157153600,2.201390545
10,PUERTO OCTAY,0.0542527164263439,0.672144573168634,0.0,0.0,0.0585143658023826,0.2597137014314928,0.7402862985685071,0.5102840352595495,0.4897159647404505,0.4842480681593025,4217400,0.0
10,PUERTO VARAS,0.0601373845923147,0.1226664195341793,1.0,0.0,0.0592105263157894,0.2414426448488896,0.7585573551511103,0.4928904866663089,0.507109513333691,0.4486594172823109,47730700,2.027081813
6,PUMANQUE,0.0715226480000878,0.3665998610450623,1.0,0.0,0.0,0.2322515212981744,0.7677484787018256,0.5075681130171544,0.4924318869828456,0.4025617566331198,375800,28.3125707814
4,PUNITAQUI,0.099865382607625,0.3684404103103778,1.0,0.0,0.122029702970297,0.2600964436407474,0.7399035563592525,0.4909739487622959,0.5090260512377041,0.5541876515575452,967700,16.298590172
12,PUNTA ARENAS,0.0710539353169834,0.2037634392170151,1.0,1.0,0.0,0.2838523141880263,0.7161476858119736,0.5017704087548274,0.4982295912451726,0.5948075201432408,63165400,1.3965992808
10,PUQUELDON,0.0577827290610225,0.214313880318569,0.0,0.0,0.0,0.2315085666527371,0.7684914333472629,0.4888426063671526,0.5111573936328474,0.4317430325932924,303700,0.0
9,PUREN,0.0686088742822663,0.4569074705870712,0.0,0.0,0.0479804161566707,0.2469302186283318,0.7530697813716681,0.4798196650923143,0.5201803349076857,0.3734484619535888,1342800,0.0
10,PURRANQUE,0.0445210350824376,0.2952348486900125,0.0,0.0,0.0712155762146991,0.2686365555086534,0.7313634444913466,0.4919241787042116,0.5080758212957884,0.4659090909090909,6539900,4.7483380817
5,PUTAENDO,0.0467006345414332,0.1454202447795351,1.0,0.0,0.0841283607979184,0.2735934209206699,0.72640657907933,0.4906637490882568,0.5093362509117433,0.5858326192516424,1278400,0.0
15,PUTRE,0.0885989354137849,0.4459333333333334,1.0,0.0,0.0,0.4375373580394501,0.56246264196055,0.5836538461538462,0.4163461538461538,0.1394927536231884,30000,0.0
10,PUYEHUE,0.045544935794806,0.2736042131005816,1.0,1.0,0.0440283400809716,0.2488200589970501,0.7511799410029498,0.503134457414613,0.4968655425853869,0.4631690514043455,3620200,0.0
10,QUEILEN,0.0648173785257347,0.1936567191582515,0.0,0.0,0.0,0.2377991917935965,0.7622008082064035,0.5026800279655093,0.4973199720344908,0.3306655433866891,297500,0.0
10,QUELLON,0.0448892459614059,0.2248350249737997,0.0,0.0,0.0,0.2733894464227905,0.7266105535772095,0.507182270053354,0.492817729946646,0.3265246142542248,6603300,0.0
10,QUEMCHI,0.1459277273760043,0.477835059098056,0.0,0.0,0.0,0.2317415730337078,0.7682584269662921,0.5067919075144509,0.4932080924855491,0.3607354184277261,733400,0.0
8,QUILACO,0.0482821068058816,0.5072848902904247,0.0,0.0,0.0,0.2609086819613135,0.7390913180386864,0.4939259259259259,0.5060740740740741,0.3404814004376367,168600,0.0
13,QUILICURA,0.0686734455738849,0.2625599672753927,0.0,0.0,0.259106529209622,0.3057092081724885,0.6942907918275115,0.4944609886837403,0.5055390113162597,0.5893736805066855,298728400,0.7633791743
8,QUILLECO,0.061369779628085,0.4211572583298155,1.0,0.0,0.0,0.2735058309037901,0.7264941690962099,0.4896691595893016,0.5103308404106984,0.3202511773940345,721500,0.0
16,QUILLON,0.0510840620889476,0.2952275890568289,0.0,0.0,0.1667315175097276,0.2497584541062802,0.7502415458937198,0.4806864109189691,0.519313589081031,0.4255370797426872,1702600,5.284295075
5,QUILLOTA,0.0683694859392158,0.1595307913773435,1.0,0.0,0.1633694958519464,0.293416005464768,0.706583994535232,0.4822577462009078,0.5177422537990921,0.5513607004837445,27565300,1.0146000954
5,QUILPUE,0.0553928370372471,0.181378110919629,0.0,0.0,0.1988778168436777,0.2996762960920667,0.7003237039079333,0.4759521071501048,0.5240478928498952,0.5885342873335222,28443600,2.3678306528
10,QUINCHAO,0.1235558112789867,0.2826159730211827,1.0,0.0,0.0,0.2269230769230769,0.7730769230769231,0.4921838724655626,0.5078161275344374,0.4819809346663566,538100,0.0
6,QUINTA DE TILCOCO,0.048582255956802,0.3638040446501979,1.0,1.0,0.1909867345084499,0.2459613749544515,0.7540386250455484,0.5033777615482928,0.4966222384517071,0.499916177703269,1906800,0.0
13,QUINTA NORMAL,0.0614670952015566,0.271864935574482,0.0,0.0,0.2241344452868334,0.3105850867478774,0.6894149132521226,0.4895552439506705,0.5104447560493295,0.6269594166565579,58381800,4.3195300351
5,QUINTERO,0.0591864197418763,0.1285150400209796,1.0,0.0,0.2017322993252089,0.2876478130787862,0.7123521869212138,0.4913035746043037,0.5086964253956963,0.4972079272966166,8088600,19.0108905244
16,QUIRIHUE,0.0466890544973853,0.2765024222218128,0.0,0.0,0.0778506452295324,0.2390279823269514,0.7609720176730486,0.4820039414998444,0.5179960585001556,0.4825026511134676,932000,8.1873260193
6,RANCAGUA,0.0613528069988551,0.1692023836351643,0.0,0.0,0.2299356726760719,0.2814342095276646,0.7185657904723354,0.4910640208489912,0.5089359791510087,0.6236386126167801,85890200,5.2272158728
16,RANQUIL,0.0692622313990194,0.30923747291389,1.0,1.0,0.2796019900497512,0.2095150960658737,0.7904849039341263,0.4795310015898251,0.5204689984101749,0.4529627367135003,2399200,15.9362549801
7,RAUCO,0.0441750178425121,0.3151574699856678,0.0,0.0,0.1756481952211489,0.2642518722298639,0.735748127770136,0.488773552973034,0.5112264470269661,0.5489841078253872,2883900,0.0
13,RECOLETA,0.0707433237240072,0.1782195994150101,0.0,0.0,0.2385804969014296,0.3078035042245096,0.6921964957754904,0.4951007112080153,0.5048992887919846,0.616953738877036,140873600,8.2642493737
9,RENAICO,0.0681227584633075,0.1945640205768285,1.0,0.0,0.1076548552880714,0.2784708893154191,0.7215291106845809,0.4807692307692308,0.5192307692307693,0.4423114981199287,803300,0.0
13,RENCA,0.064979957863643,0.2235838461032168,1.0,0.0,0.2450583747543636,0.305273999143434,0.694726000856566,0.4909947626787502,0.5090052373212497,0.6395506430141855,106780900,6.7918423799
6,RENGO,0.0536473610804509,0.2324201074489398,0.0,0.0,0.1688539836726258,0.2761621736361707,0.7238378263638293,0.4958050094923142,0.5041949905076857,0.5676460082157528,22014400,0.0
6,REQUINOA,0.0538048188721464,0.1683086655254007,0.0,0.0,0.1548769771528998,0.2657787442239739,0.7342212557760261,0.500928124325491,0.4990718756745089,0.5334940769472691,20475900,13.0085531237
7,RETIRO,0.0526236512866351,0.3342334503246917,1.0,1.0,0.2687025131502045,0.2350795755968169,0.764920424403183,0.4940270450548784,0.5059729549451216,0.2359397867447208,2014600,0.0
5,RINCONADA,0.0429620284305357,0.2462331209805175,1.0,1.0,0.1411924645562245,0.2656109949208246,0.7343890050791754,0.4896519285042333,0.5103480714957667,0.5997368421052631,1862800,0.0
14,RIO BUENO,0.0789237490044398,0.2492037252112333,1.0,1.0,0.1455904713634059,0.2554615549368173,0.7445384450631827,0.489586969168121,0.5104130308318789,0.4199628813362719,4734000,3.0346250721
7,RIO CLARO,0.0432281408693738,0.2497331755673994,1.0,1.0,0.1079207920792079,0.2643903564424962,0.7356096435575038,0.5043739279588336,0.4956260720411664,0.4147655828992276,2671400,0.0
4,RIO HURTADO,0.0695087759522485,0.46315392,1.0,0.0,0.161,0.2276281494352736,0.7723718505647263,0.4928977272727273,0.5071022727272727,0.2619307832422586,125000,22.9305205228
11,RIO IBAÑEZ,0.1338718408188663,0.3120508582138149,1.0,1.0,0.0,0.2233072916666666,0.7766927083333334,0.5186852769022963,0.4813147230977037,0.3092613009922823,214100,0.0
10,RIO NEGRO,0.0591550525148148,0.354478479387297,1.0,1.0,0.0546601261387526,0.2465391391895293,0.7534608608104707,0.4987966841964524,0.5012033158035476,0.4480511496372802,2636500,14.0558015321
12,RIO VERDE,0.0289110539480709,1.0,1.0,1.0,0.0,0.184931506849315,0.815068493150685,0.6615384615384615,0.3384615384615385,0.2894736842105263,10500,0.0
7,ROMERAL,0.0767264639515162,0.2350086184513561,0.0,0.0,0.1033086941217881,0.2543832666871732,0.7456167333128269,0.493703967688287,0.506296032311713,0.4392110185342628,20405900,0.0
9,SAAVEDRA,0.0752540443898276,0.5513787705704324,1.0,0.0,0.5353497164461247,0.2442793462109955,0.7557206537890044,0.493657832319274,0.506342167680726,0.4996167407634524,356900,7.8345346286
7,SAGRADA FAMILIA,0.0812266995250717,0.2796623528913441,1.0,1.0,0.1514195583596214,0.2613282601176063,0.7386717398823937,0.4973275974449224,0.5026724025550776,0.6244932029573098,15691900,0.0
4,SALAMANCA,0.0642334772883728,0.1444779443373175,1.0,0.0,0.4891755958889132,0.2429739244584999,0.7570260755415001,0.4957527240382477,0.5042472759617522,0.5995855995855995,3956600,0.0
5,SAN ANTONIO,0.0723436031041002,0.2654561612075446,1.0,0.0,0.1917288438237357,0.2760605792223895,0.7239394207776105,0.4859140778844995,0.5140859221155005,0.6446326731958515,28645100,1.0275063449
13,SAN BERNARDO,0.0662420201442157,0.2134832472926258,0.0,0.0,0.2463653117641036,0.3111617443748103,0.6888382556251896,0.4920297175401895,0.5079702824598106,0.5948774330157179,159409900,3.5393740617
16,SAN CARLOS,0.0554107403360455,0.1996274609461129,0.0,0.0,0.2186237738026543,0.271474019088017,0.7285259809119831,0.4744289744289744,0.5255710255710255,0.4393184431513293,7118700,5.3098284925
7,SAN CLEMENTE,0.0602935609019784,0.2704184228358731,1.0,0.0,0.0846744844318641,0.2839506172839506,0.7160493827160493,0.4947202875758256,0.5052797124241744,0.5156117696867062,5210100,2.1389916793
5,SAN ESTEBAN,0.077461527409554,0.2213181618155787,1.0,0.0,0.1696598639455782,0.2649453169969575,0.7350546830030426,0.488189475017415,0.5118105249825851,0.5834740990990991,4550900,0.0
16,SAN FABIAN,0.0744872082091877,0.1778950464521887,1.0,1.0,0.6977515665315149,0.2663806552262091,0.733619344773791,0.4868883482022168,0.5131116517977832,0.2910737386804657,314000,0.0
